Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,quality,latitude,longitude,altitude,utm_easting,utm_northing,zone_number,zone_letter
1697468197.9177675,40,163755,799999999,GPS1_Frame,5,42.33727264404297,-71.08705139160156,9.505000114440918,328067.5,4689334.0,19,T
1697468197.9800978,41,163756,799999999,GPS1_Frame,5,42.33727264404297,-71.08705139160156,9.366999626159668,328067.53125,4689334.0,19,T
1697468198.0419412,42,163757,799999999,GPS1_Frame,5,42.33727264404297,-71.08705139160156,9.218999862670898,328067.5625,4689334.0,19,T
1697468198.1044796,43,163758,799999999,GPS1_Frame,5,42.33727264404297,-71.08705139160156,9.085000038146973,328067.59375,4689334.0,19,T
1697468198.1664758,44,163759,799999999,GPS1_Frame,5,42.33727264404297,-71.08705139160156,8.95199966430664,328067.65625,4689334.0,19,T
1697468198.2288637,45,163800,799999999,GPS1_Frame,4,42.33727264404297,-71.08705139160156,8.729999542236328,328067.65625,4689334.0,19,T
1697468198.290794,46,163801,799999999,GPS1_Frame,4,42.33727264404297,-71.08705139160156,8.741999626159668,328067.65625,4689334.0,19,T
1697468198.3533616,47,163802,799999999,GPS1_Frame,5,42.33727264404297,-71.08705139160156,8.581999778747559,328067.75,4689334.0,19,T
1697468198.4147737,48,163803,799999999,GPS1_Frame,5,42.337276458740234,-71.08705139160156,8.467000007629395,328067.78125,4689334.0,19,T
1697468198.477127,49,163804,799999999,GPS1_Frame,5,42.337276458740234,-71.08705139160156,8.355999946594238,328067.8125,4689334.0,19,T
1697468198.5392969,50,163805,799999999,GPS1_Frame,5,42.337276458740234,-71.08704376220703,8.244999885559082,328067.84375,4689334.0,19,T
1697468198.6016552,51,163806,799999999,GPS1_Frame,5,42.337276458740234,-71.08704376220703,8.145999908447266,328067.84375,4689334.0,19,T
1697468198.6634357,52,163807,799999999,GPS1_Frame,5,42.337276458740234,-71.08704376220703,8.057000160217285,328067.875,4689334.0,19,T
1697468198.7260957,53,163808,799999999,GPS1_Frame,5,42.337276458740234,-71.08704376220703,7.960000038146973,328067.90625,4689334.0,19,T
1697468198.7889209,54,163809,799999999,GPS1_Frame,5,42.337276458740234,-71.08704376220703,7.9120001792907715,328067.875,4689334.0,19,T
1697468198.85642,55,163810,799999999,GPS1_Frame,5,42.337276458740234,-71.08704376220703,7.85699987411499,328067.84375,4689334.0,19,T
1697468198.9235175,56,163811,799999999,GPS1_Frame,5,42.337276458740234,-71.08704376220703,7.801000118255615,328067.84375,4689334.0,19,T
1697468198.9908733,57,163812,799999999,GPS1_Frame,5,42.337276458740234,-71.08704376220703,7.743000030517578,328067.8125,4689334.0,19,T
1697468199.0587418,58,163813,799999999,GPS1_Frame,5,42.337276458740234,-71.08705139160156,7.676000118255615,328067.8125,4689334.0,19,T
1697468199.1264071,59,163814,799999999,GPS1_Frame,5,42.337276458740234,-71.08705139160156,7.609000205993652,328067.8125,4689334.0,19,T
1697468199.194214,60,163815,799999999,GPS1_Frame,5,42.337276458740234,-71.08705139160156,7.551000118255615,328067.8125,4689334.0,19,T
1697468199.2609107,61,163816,799999999,GPS1_Frame,5,42.337276458740234,-71.08705139160156,7.491000175476074,328067.78125,4689334.0,19,T
1697468199.328623,62,163817,799999999,GPS1_Frame,5,42.337276458740234,-71.08705139160156,7.427999973297119,328067.8125,4689334.0,19,T
1697468199.3910842,63,163818,799999999,GPS1_Frame,5,42.337276458740234,-71.08705139160156,7.38100004196167,328067.8125,4689334.0,19,T
1697468199.4583383,64,163819,799999999,GPS1_Frame,5,42.337276458740234,-71.08704376220703,7.341000080108643,328067.8125,4689334.0,19,T
1697468199.525484,65,163820,799999999,GPS1_Frame,5,42.337276458740234,-71.08704376220703,7.296000003814697,328067.8125,4689334.0,19,T
1697468199.5932536,66,163821,799999999,GPS1_Frame,5,42.337276458740234,-71.08704376220703,7.257999897003174,328067.84375,4689334.0,19,T
1697468199.6599379,67,163822,799999999,GPS1_Frame,5,42.337276458740234,-71.08704376220703,7.216000080108643,328067.84375,4689334.0,19,T
1697468199.7276013,68,163823,799999999,GPS1_Frame,5,42.337276458740234,-71.08704376220703,7.177999973297119,328067.875,4689334.0,19,T
1697468199.795344,69,163824,799999999,GPS1_Frame,5,42.337276458740234,-71.08704376220703,7.13700008392334,328067.90625,4689334.0,19,T
1697468199.8626716,70,163825,799999999,GPS1_Frame,5,42.337276458740234,-71.08704376220703,7.10099983215332,328067.9375,4689334.0,19,T
1697468199.9301093,71,163826,799999999,GPS1_Frame,5,42.337276458740234,-71.08704376220703,7.058000087738037,328067.96875,4689334.0,19,T
1697468199.9974945,72,163827,799999999,GPS1_Frame,5,42.337276458740234,-71.08704376220703,7.0320000648498535,328067.96875,4689334.0,19,T
1697468200.0647879,73,163828,799999999,GPS1_Frame,5,42.337276458740234,-71.08704376220703,7.011000156402588,328068.0,4689334.0,19,T
1697468200.132166,74,163829,799999999,GPS1_Frame,5,42.337276458740234,-71.08704376220703,6.979000091552734,328068.0625,4689334.0,19,T
1697468200.199653,75,163830,799999999,GPS1_Frame,5,42.337276458740234,-71.08704376220703,6.9710001945495605,328068.09375,4689334.0,19,T
1697468200.2668145,76,163831,799999999,GPS1_Frame,5,42.337276458740234,-71.08704376220703,6.951000213623047,328068.125,4689334.0,19,T
1697468200.3343444,77,163832,799999999,GPS1_Frame,5,42.337276458740234,-71.08704376220703,6.926000118255615,328068.15625,4689334.0,19,T
1697468200.401632,78,163833,799999999,GPS1_Frame,5,42.337276458740234,-71.08704376220703,6.8979997634887695,328068.1875,4689334.0,19,T
1697468200.4686224,79,163834,799999999,GPS1_Frame,5,42.337276458740234,-71.08704376220703,6.883999824523926,328068.21875,4689334.0,19,T
1697468200.5359206,80,163835,799999999,GPS1_Frame,5,42.337276458740234,-71.08704376220703,6.875,328068.25,4689334.0,19,T
1697468200.6034727,81,163836,799999999,GPS1_Frame,5,42.337276458740234,-71.08704376220703,6.861000061035156,328068.28125,4689334.0,19,T
1697468200.670671,82,163837,799999999,GPS1_Frame,5,42.337276458740234,-71.08704376220703,6.8429999351501465,328068.3125,4689334.0,19,T
1697468200.7379236,83,163838,799999999,GPS1_Frame,5,42.337276458740234,-71.08704376220703,6.824999809265137,328068.34375,4689334.0,19,T
